# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-06-28 15:06:20 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08173900 Guadalupe Rv at Gonzales, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08173900
#            TS   parameter     statistic     Description
#        136613       00065     00003     Gage height, feet (Mean)
#        136614       00060     00003     Discharge, cubic feet per second (Mean)
#        173853       00060     00001     Discharge, cubic feet per second (Maximum)
#        173854       00060     00002     Discharge, cubic feet per second (Minimum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=08173900&ts_ids=136614,173853,173854,136613]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	136613_00065_00003	136613_00065_00003_cd	136614_00060_00003	136614_00060_00003_cd	173853_00060_00001	173853_00060_00001_cd	173854_00060_00002	173854_00060_00002_cd
USGS	08173900	2009-01-19	11.80	A	564	A	604	A	520	A
USGS	08173900	2009-01-20	11.61	A	469	A	593	A	282	A
USGS	08173900	2009-01-21	11.81	A	569	A	682	A	454	A
USGS	08173900	2009-01-22	11.76	A	544	A	604	A	499	A
USGS	08173900	2009-01-23	11.77	A	547	A	587	A	504	A
USGS	08173900	2009-01-24	11.76	A	542	A	604	A	499	A
USGS	08173900	2009-01-25	11.74	A	530	A	576	A	499	A
USGS	08173900	2009-01-26	11.79	A	558	A	608	A	494	A
USGS	08173900	2009-01-27	11.79	A	559	A	618	A	510	A
USGS	08173900	2009-01-28	11.79	A	557	A	599	A	515	A
USGS	08173900	2009-01-29	11.78	A	551	A	608	A	510	A
USGS	08173900	2009-01-30	11.74	A	531	A	570	A	510	A
USGS	08173900	2009-01-31	11.74	A	533	A	564	A	510	A
USGS	08173900	2009-02-01	11.76	A	544	A	604	A	515	A
USGS	08173900	2009-02-02	11.77	A	549	A	593	A	520	A
USGS	08173900	2009-02-03	11.76	A	542	A	604	A	510	A
USGS	08173900	2009-02-04	11.75	A	538	A	593	A	510	A
USGS	08173900	2009-02-05	11.77	A	546	A	593	A	510	A
USGS	08173900	2009-02-06	11.75	A	540	A	582	A	380	A
USGS	08173900	2009-02-07	11.76	A	544	A	582	A	510	A
USGS	08173900	2009-02-08	11.77	A	547	A	582	A	515	A
USGS	08173900	2009-02-09	11.80	A	567	A	608	A	531	A
USGS	08173900	2009-02-10	11.79	A	560	A	604	A	531	A
USGS	08173900	2009-02-11	11.82	A	577	A	623	A	526	A
USGS	08173900	2009-02-12	11.78	A	554	A	604	A	526	A
USGS	08173900	2009-02-13	11.81	A	572	A	613	A	510	A
USGS	08173900	2009-02-14	11.74	A	532	A	564	A	504	A
USGS	08173900	2009-02-15	11.75	A	537	A	576	A	504	A
USGS	08173900	2009-02-16	11.75	A	539	A	587	A	504	A
USGS	08173900	2009-02-17	11.77	A	549	A	599	A	515	A
USGS	08173900	2009-02-18	11.90	A	616	A	843	A	515	A
USGS	08173900	2009-02-19	11.52	A	426	A	531	A	236	A
USGS	08173900	2009-02-20	11.82	A	571	A	723	A	454	A
USGS	08173900	2009-02-21	11.72	A	520	A	559	A	504	A
USGS	08173900	2009-02-22	11.70	A	512	A	548	A	499	A
USGS	08173900	2009-02-23	11.72	A	520	A	553	A	504	A
USGS	08173900	2009-02-24	11.59	A	458	A	553	A	289	A
USGS	08173900	2009-02-25	11.81	A	567	A	687	A	464	A
USGS	08173900	2009-02-26	11.78	A	555	A	582	A	526	A
USGS	08173900	2009-02-27	11.74	A	531	A	559	A	504	A
USGS	08173900	2009-02-28	11.72	A	519	A	559	A	494	A
USGS	08173900	2009-03-01	11.69	A	507	A	531	A	494	A
USGS	08173900	2009-03-02	11.69	A	504	A	520	A	494	A
USGS	08173900	2009-03-03	11.69	A	502	A	515	A	494	A
USGS	08173900	2009-03-04	11.82	A	574	A	642	A	510	A
USGS	08173900	2009-03-05	11.55	A	442	A	542	A	233	A
USGS	08173900	2009-03-06	11.76	A	542	A	702	A	371	A
USGS	08173900	2009-03-07	11.76	A	540	A	576	A	520	A
USGS	08173900	2009-03-08	11.72	A	523	A	553	A	504	A
USGS	08173900	2009-03-09	11.71	A	517	A	548	A	499	A
USGS	08173900	2009-03-10	11.71	A	514	A	537	A	499	A
USGS	08173900	2009-03-11	11.70	A	508	A	542	A	484	A
USGS	08173900	2009-03-12	11.75	A	534	A	570	A	504	A
USGS	08173900	2009-03-13	11.99	A	665	A	765	A	564	A
USGS	08173900	2009-03-14	11.98	A	657	A	728	A	608	A
USGS	08173900	2009-03-15	11.95	A	640	A	672	A	576	A
USGS	08173900	2009-03-16	11.91	A	624	A	637	A	613	A
USGS	08173900	2009-03-17	11.89	A	615	A	623	A	604	A
USGS	08173900	2009-03-18	11.87	A	602	A	608	A	593	A
USGS	08173900	2009-03-19	11.84	A	590	A	604	A	520	A
USGS	08173900	2009-03-20	11.79	A	558	A	593	A	515	A
USGS	08173900	2009-03-21	11.79	A	559	A	587	A	531	A
USGS	08173900	2009-03-22	11.80	A	566	A	587	A	526	A
USGS	08173900	2009-03-23	11.82	A	577	A	604	A	526	A
USGS	08173900	2009-03-24	11.83	A	584	A	599	A	553	A
USGS	08173900	2009-03-25	11.92	A	628	A	837	A	587	A
USGS	08173900	2009-03-26	12.09	A	715	A	882	A	618	A
USGS	08173900	2009-03-27	11.90	A	617	A	642	A	593	A
USGS	08173900	2009-03-28	11.88	A	609	A	623	A	593	A
USGS	08173900	2009-03-29	11.79	A	560	A	604	A	515	A
USGS	08173900	2009-03-30	11.64	A	482	A	576	A	313	A
USGS	08173900	2009-03-31	11.77	A	547	A	647	A	479	A
USGS	08173900	2009-04-01	11.78	A	555	A	623	A	411	A
USGS	08173900	2009-04-02	11.78	A	552	A	707	A	416	A
USGS	08173900	2009-04-03	11.76	A	542	A	637	A	494	A
USGS	08173900	2009-04-04	11.71	A	517	A	553	A	484	A
USGS	08173900	2009-04-05	11.69	A	506	A	537	A	484	A
USGS	08173900	2009-04-06	11.49	A	408	A	553	A	282	A
USGS	08173900	2009-04-07	11.60	A	459	A	510	A	393	A
USGS	08173900	2009-04-08	11.62	A	470	A	526	A	420	A
USGS	08173900	2009-04-09	11.60	A	460	A	520	A	393	A
USGS	08173900	2009-04-10	11.54	A	429	A	484	A	371	A
USGS	08173900	2009-04-11	11.46	A	395	A	444	A	346	A
USGS	08173900	2009-04-12	11.47	A	398	A	434	A	350	A
USGS	08173900	2009-04-13	11.53	A	427	A	484	A	354	A
USGS	08173900	2009-04-14	11.56	A	439	A	499	A	388	A
USGS	08173900	2009-04-15	11.59	A	454	A	593	A	363	A
USGS	08173900	2009-04-16	11.69	A	506	A	657	A	402	A
USGS	08173900	2009-04-17	12.67	A	1060	A	2220	A	479	A
USGS	08173900	2009-04-18	18.32	A	4540	A	9790	A	892	A
USGS	08173900	2009-04-19	19.88	A	5540	A	9740	A	1470	A
USGS	08173900	2009-04-20	12.41	A	892	A	1470	A	526	A
USGS	08173900	2009-04-21	11.91	A	622	A	642	A	542	A
USGS	08173900	2009-04-22	11.76	A	541	A	613	A	449	A
USGS	08173900	2009-04-23	11.65	A	484	A	553	A	430	A
USGS	08173900	2009-04-24	11.77	A	548	A	677	A	468	A
USGS	08173900	2009-04-25	11.80	A	564	A	582	A	526	A
USGS	08173900	2009-04-26	11.54	A	430	A	526	A	301	A
USGS	08173900	2009-04-27	11.72	A	520	A	618	A	454	A
USGS	08173900	2009-04-28	12.09	A	712	A	860	A	618	A
USGS	08173900	2009-04-29	12.11	A	724	A	871	A	564	A
USGS	08173900	2009-04-30	11.85	A	592	A	744	A	494	A
USGS	08173900	2009-05-01	11.75	A	538	A	576	A	499	A
USGS	08173900	2009-05-02	11.73	A	525	A	559	A	494	A
USGS	08173900	2009-05-03	11.76	A	541	A	570	A	499	A
USGS	08173900	2009-05-04	11.72	A	519	A	553	A	489	A
USGS	08173900	2009-05-05	11.56	A	444	A	537	A	271	A
USGS	08173900	2009-05-06	11.74	A	534	A	682	A	425	A
USGS	08173900	2009-05-07	11.73	A	527	A	570	A	479	A
USGS	08173900	2009-05-08	11.66	A	493	A	537	A	274	A
USGS	08173900	2009-05-09	11.67	A	493	A	520	A	474	A
USGS	08173900	2009-05-10	11.63	A	473	A	479	A	468	A
USGS	08173900	2009-05-11	11.39	A	371	A	474	A	217	A
USGS	08173900	2009-05-12	11.61	A	469	A	652	A	346	A
USGS	08173900	2009-05-13	11.62	A	468	A	494	A	449	A
USGS	08173900	2009-05-14	11.29	A	331	A	459	A	176	A
USGS	08173900	2009-05-15	11.54	A	433	A	587	A	317	A
USGS	08173900	2009-05-16	11.60	A	457	A	474	A	444	A
USGS	08173900	2009-05-17	11.58	A	450	A	459	A	444	A
USGS	08173900	2009-05-18	11.62	A	467	A	489	A	449	A
USGS	08173900	2009-05-19	11.43	A	385	A	484	A	230	A
USGS	08173900	2009-05-20	11.58	A	453	A	582	A	346	A
USGS	08173900	2009-05-21	11.28	A	325	A	449	A	184	A
USGS	08173900	2009-05-22	11.52	A	426	A	564	A	321	A
USGS	08173900	2009-05-23	11.27	A	328	A	454	A	156	A
USGS	08173900	2009-05-24	11.35	A	346	A	393	A	271	A
USGS	08173900	2009-05-25	11.45	A	390	A	449	A	333	A
USGS	08173900	2009-05-26	11.59	A	459	A	637	A	371	A
USGS	08173900	2009-05-27	11.48	A	409	A	576	A	187	A
USGS	08173900	2009-05-28	11.79	A	561	A	652	A	430	A
USGS	08173900	2009-05-29	11.39	A	374	A	459	A	152	A
USGS	08173900	2009-05-30	11.32	A	343	A	449	A	162	A
USGS	08173900	2009-05-31	11.61	A	464	A	604	A	354	A
USGS	08173900	2009-06-01	11.44	A	397	A	542	A	166	A
USGS	08173900	2009-06-02	11.41	A	382	A	468	A	166	A
USGS	08173900	2009-06-03	11.38	A	371	A	464	A	152	A
USGS	08173900	2009-06-04	11.56	A	441	A	454	A	430	A
USGS	08173900	2009-06-05	11.32	A	348	A	454	A	146	A
USGS	08173900	2009-06-06	11.25	A	315	A	454	A	149	A
USGS	08173900	2009-06-07	11.40	A	369	A	430	A	297	A
USGS	08173900	2009-06-08	11.42	A	383	A	604	A	239	A
USGS	08173900	2009-06-09	11.37	A	365	A	564	A	214	A
USGS	08173900	2009-06-10	11.36	A	363	A	548	A	176	A
USGS	08173900	2009-06-11	11.36	A	363	A	587	A	208	A
USGS	08173900	2009-06-12	11.33	A	351	A	587	A	181	A
USGS	08173900	2009-06-13	11.32	A	346	A	570	A	217	A
USGS	08173900	2009-06-14	11.34	A	350	A	537	A	181	A
USGS	08173900	2009-06-15	11.28	A	318	A	520	A	256	A
USGS	08173900	2009-06-16	11.43	A	383	A	520	A	293	A
USGS	08173900	2009-06-17	11.15	A	277	A	454	A	152	A
USGS	08173900	2009-06-18	11.29	A	329	A	526	A	205	A
USGS	08173900	2009-06-19	11.47	A	402	A	564	A	264	A
USGS	08173900	2009-06-20	11.09	A	261	A	464	A	140	A
USGS	08173900	2009-06-21	11.19	A	302	A	464	A	140	A
USGS	08173900	2009-06-22	11.12	A	269	A	459	A	166	A
USGS	08173900	2009-06-23	11.24	A	307	A	548	A	214	A
USGS	08173900	2009-06-24	11.25	A	309	A	510	A	236	A
USGS	08173900	2009-06-25	11.21	A	301	A	510	A	193	A
USGS	08173900	2009-06-26	11.21	A	297	A	515	A	184	A
USGS	08173900	2009-06-27	11.21	A	289	A	354	A	239	A
USGS	08173900	2009-06-28	11.19	A	282	A	321	A	253	A
USGS	08173900	2009-06-29	11.22	A	304	A	548	A	184	A
USGS	08173900	2009-06-30	11.18	A	286	A	504	A	193	A
USGS	08173900	2009-07-01	11.21	A	292	A	531	A	217	A
USGS	08173900	2009-07-02	11.24	A	305	A	499	A	202	A
USGS	08173900	2009-07-03	11.21	A	302	A	494	A	162	A
USGS	08173900	2009-07-04	11.18	A	279	A	325	A	217	A
USGS	08173900	2009-07-05	11.25	A	318	A	531	A	176	A
USGS	08173900	2009-07-06	11.24	A	309	A	537	A	205	A
USGS	08173900	2009-07-07	11.28	A	324	A	489	A	211	A
USGS	08173900	2009-07-08	11.29	A	329	A	526	A	181	A
USGS	08173900	2009-07-09	11.26	A	321	A	520	A	176	A
USGS	08173900	2009-07-10	11.24	A	309	A	515	A	205	A
USGS	08173900	2009-07-11	11.20	A	296	A	520	A	196	A
USGS	08173900	2009-07-12	11.23	A	304	A	542	A	193	A
USGS	08173900	2009-07-13	11.18	A	289	A	520	A	176	A
USGS	08173900	2009-07-14	11.14	A	267	A	494	A	202	A
USGS	08173900	2009-07-15	11.17	A	278	A	489	A	220	A
USGS	08173900	2009-07-16	11.18	A	286	A	510	A	172	A
USGS	08173900	2009-07-17	11.14	A	264	A	301	A	217	A
USGS	08173900	2009-07-18	11.08	A	243	A	278	A	211	A
USGS	08173900	2009-07-19	11.06	A	235	A	271	A	205	A
USGS	08173900	2009-07-20	11.06	A	237	A	274	A	208	A
USGS	08173900	2009-07-21	11.11	A	255	A	301	A	214	A
USGS	08173900	2009-07-22	11.13	A	260	A	329	A	217	A
USGS	08173900	2009-07-23	11.12	A	256	A	305	A	217	A
USGS	08173900	2009-07-24	11.09	A	247	A	282	A	214	A
USGS	08173900	2009-07-25	11.10	A	249	A	278	A	214	A
USGS	08173900	2009-07-26	11.08	A	245	A	305	A	208	A
USGS	08173900	2009-07-27	11.07	A	241	A	285	A	208	A
USGS	08173900	2009-07-28	11.05	A	234	A	271	A	202	A
USGS	08173900	2009-07-29	11.04	A	230	A	267	A	202	A
USGS	08173900	2009-07-30	11.05	A	235	A	289	A	202	A
USGS	08173900	2009-07-31	11.06	A	238	A	289	A	202	A
USGS	08173900	2009-08-01	11.06	A	236	A	271	A	208	A
USGS	08173900	2009-08-02	11.07	A	240	A	285	A	196	A
USGS	08173900	2009-08-03	11.05	A	234	A	278	A	202	A
USGS	08173900	2009-08-04	11.07	A	240	A	293	A	199	A
USGS	08173900	2009-08-05	11.09	A	246	A	305	A	205	A
USGS	08173900	2009-08-06	11.08	A	245	A	305	A	205	A
USGS	08173900	2009-08-07	11.08	A	245	A	289	A	211	A
USGS	08173900	2009-08-08	11.09	A	246	A	297	A	205	A
USGS	08173900	2009-08-09	11.06	A	236	A	282	A	205	A
USGS	08173900	2009-08-10	11.06	A	235	A	271	A	211	A
USGS	08173900	2009-08-11	11.02	A	224	A	233	A	217	A
USGS	08173900	2009-08-12	11.08	A	242	A	256	A	230	A
USGS	08173900	2009-08-13	11.09	A	246	A	264	A	236	A
USGS	08173900	2009-08-14	11.04	A	230	A	246	A	217	A
USGS	08173900	2009-08-15	11.04	A	230	A	233	A	223	A
USGS	08173900	2009-08-16	11.05	A	232	A	233	A	226	A
USGS	08173900	2009-08-17	11.03	A	226	A	333	A	211	A
USGS	08173900	2009-08-18	11.01	A	219	A	226	A	214	A
USGS	08173900	2009-08-19	11.02	A	224	A	230	A	217	A
USGS	08173900	2009-08-20	11.06	A	238	A	354	A	226	A
USGS	08173900	2009-08-21	11.04	A	230	A	309	A	211	A
USGS	08173900	2009-08-22	11.03	A	226	A	230	A	220	A
USGS	08173900	2009-08-23	11.03	A	227	A	230	A	223	A
USGS	08173900	2009-08-24	11.01	A	221	A	274	A	211	A
USGS	08173900	2009-08-25	11.00	A	218	A	220	A	214	A
USGS	08173900	2009-08-26	11.01	A	220	A	223	A	217	A
USGS	08173900	2009-08-27	11.01	A	220	A	256	A	211	A
USGS	08173900	2009-08-28	11.09	A	248	A	260	A	236	A
USGS	08173900	2009-08-29	11.07	A	240	A	246	A	236	A
USGS	08173900	2009-08-30	11.10	A	250	A	253	A	246	A
USGS	08173900	2009-08-31	11.09	A	247	A	250	A	243	A
USGS	08173900	2009-09-01	11.07	A	241	A	243	A	239	A
USGS	08173900	2009-09-02	11.06	A	236	A	239	A	233	A
USGS	08173900	2009-09-03	11.13	A	259	A	278	A	233	A
USGS	08173900	2009-09-04	11.14	A	262	A	278	A	253	A
USGS	08173900	2009-09-05	11.11	A	252	A	253	A	243	A
USGS	08173900	2009-09-06	11.10	A	248	A	250	A	243	A
USGS	08173900	2009-09-07	11.09	A	247	A	250	A	246	A
USGS	08173900	2009-09-08	11.09	A	246	A	246	A	243	A
USGS	08173900	2009-09-09	11.14	A	266	A	301	A	246	A
USGS	08173900	2009-09-10	11.16	A	271	A	278	A	264	A
USGS	08173900	2009-09-11	12.59	A	1050	A	2750	A	274	A
USGS	08173900	2009-09-12	13.70	A	1650	A	2730	A	909	A
USGS	08173900	2009-09-13	13.14	A	1310	A	1670	A	787	A
USGS	08173900	2009-09-14	11.89	A	618	A	903	A	350	A
USGS	08173900	2009-09-15	11.76	A	554	A	909	A	464	A
USGS	08173900	2009-09-16	11.28	A	341	A	520	A	137	A
USGS	08173900	2009-09-17	11.50	A	428	A	677	A	325	A
USGS	08173900	2009-09-18	11.52	A	438	A	687	A	317	A
USGS	08173900	2009-09-19	11.51	A	433	A	449	A	420	A
USGS	08173900	2009-09-20	11.46	A	411	A	444	A	375	A
USGS	08173900	2009-09-21	11.44	A	408	A	662	A	325	A
USGS	08173900	2009-09-22	11.61	A	493	A	760	A	371	A
USGS	08173900	2009-09-23	11.30	A	362	A	542	A	166	A
USGS	08173900	2009-09-24	11.70	A	544	A	723	A	329	A
USGS	08173900	2009-09-25	11.54	A	474	A	564	A	233	A
USGS	08173900	2009-09-26	11.70	A	548	A	697	A	388	A
USGS	08173900	2009-09-27	11.51	A	471	A	613	A	184	A
USGS	08173900	2009-09-28	11.42	A	434	A	687	A	166	A
USGS	08173900	2009-09-29	11.99	A	723	A	1200	A	271	A
USGS	08173900	2009-09-30	11.77	A	603	A	994	A	260	A
USGS	08173900	2009-10-01	11.80	A	616	A	677	A	559	A
USGS	08173900	2009-10-02	11.53	A	491	A	642	A	205	A
USGS	08173900	2009-10-03	11.67	A	564	A	1020	A	202	A
USGS	08173900	2009-10-04	15.12	A	2620	A	4510	A	1020	A
USGS	08173900	2009-10-05	22.54	A	7220	A	8660	A	4460	A
USGS	08173900	2009-10-06	16.93	A	3720	A	7930	A	1880	A
USGS	08173900	2009-10-07	13.20	A	1400	A	1880	A	1060	A
USGS	08173900	2009-10-08	12.70	A	1120	A	1280	A	965	A
USGS	08173900	2009-10-09	12.43	A	970	A	1140	A	776	A
USGS	08173900	2009-10-10	12.92	A	1250	A	1650	A	860	A
USGS	08173900	2009-10-11	13.47	A	1540	A	1830	A	1180	A
USGS	08173900	2009-10-12	12.97	A	1270	A	1470	A	988	A
USGS	08173900	2009-10-13	12.44	A	972	A	1160	A	876	A
USGS	08173900	2009-10-14	12.22	A	848	A	971	A	792	A
USGS	08173900	2009-10-15	12.51	A	1010	A	1210	A	854	A
USGS	08173900	2009-10-16	12.37	A	932	A	1100	A	733	A
USGS	08173900	2009-10-17	12.15	A	814	A	982	A	384	A
USGS	08173900	2009-10-18	12.26	A	870	A	954	A	765	A
USGS	08173900	2009-10-19	12.23	A	854	A	937	A	815	A
USGS	08173900	2009-10-20	12.21	A	843	A	898	A	803	A
USGS	08173900	2009-10-21	12.20	A	837	A	1040	A	682	A
USGS	08173900	2009-10-22	12.96	A	1260	A	1850	A	892	A
USGS	08173900	2009-10-23	14.74	A	2280	A	2510	A	1850	A
USGS	08173900	2009-10-24	13.33	A	1470	A	1990	A	1210	A
USGS	08173900	2009-10-25	13.11	A	1350	A	1510	A	1200	A
USGS	08173900	2009-10-26	13.60	A	1620	A	2570	A	1150	A
USGS	08173900	2009-10-27	19.90	A	5680	A	6490	A	2570	A
USGS	08173900	2009-10-28	17.56	A	4180	A	5690	A	2760	A
USGS	08173900	2009-10-29	14.42	A	2100	A	2760	A	1450	A
USGS	08173900	2009-10-30	13.27	A	1430	A	1660	A	1110	A
USGS	08173900	2009-10-31	13.47	A	1540	A	1720	A	1310	A
USGS	08173900	2009-11-01	13.00	A	1290	A	1390	A	1200	A
USGS	08173900	2009-11-02	12.84	A	1210	A	1240	A	1070	A
USGS	08173900	2009-11-03	12.73	A	1140	A	1240	A	1090	A
USGS	08173900	2009-11-04	12.63	A	1090	A	1150	A	1020	A
USGS	08173900	2009-11-05	12.59	A	1060	A	1210	A	849	A
USGS	08173900	2009-11-06	12.57	A	1050	A	1310	A	837	A
USGS	08173900	2009-11-07	12.57	A	1050	A	1260	A	959	A
USGS	08173900	2009-11-08	12.44	A	974	A	1170	A	738	A
USGS	08173900	2009-11-09	12.82	A	1190	A	1480	A	849	A
USGS	08173900	2009-11-10	13.82	A	1730	A	1860	A	1480	A
USGS	08173900	2009-11-11	13.16	A	1370	A	1710	A	988	A
USGS	08173900	2009-11-12	12.66	A	1100	A	1310	A	959	A
USGS	08173900	2009-11-13	12.61	A	1070	A	1220	A	959	A
USGS	08173900	2009-11-14	12.54	A	1030	A	1050	A	1010	A
USGS	08173900	2009-11-15	12.54	A	1030	A	1090	A	976	A
USGS	08173900	2009-11-16	12.47	A	992	A	1180	A	733	A
USGS	08173900	2009-11-17	12.50	A	1000	A	1060	A	982	A
USGS	08173900	2009-11-18	12.38	A	940	A	999	A	723	A
USGS	08173900	2009-11-19	12.46	A	983	A	1090	A	798	A
USGS	08173900	2009-11-20	18.47	A	4750	A	6830	A	959	A
USGS	08173900	2009-11-21	23.36	A	7720	A	8910	A	5970	A
USGS	08173900	2009-11-22	19.86	A	5630	A	8230	A	3690	A
USGS	08173900	2009-11-23	15.09	A	2540	A	3690	A	1740	A
USGS	08173900	2009-11-24	13.57	A	1600	A	1850	A	1250	A
USGS	08173900	2009-11-25	12.84	A	1200	A	1340	A	1090	A
USGS	08173900	2009-11-26	12.86	A	1220	A	1270	A	1090	A
USGS	08173900	2009-11-27	12.74	A	1150	A	1250	A	988	A
USGS	08173900	2009-11-28	12.75	A	1160	A	1180	A	1020	A
USGS	08173900	2009-11-29	12.64	A	1090	A	1180	A	1050	A
USGS	08173900	2009-11-30	12.73	A	1140	A	1160	A	1110	A
USGS	08173900	2009-12-01	12.68	A	1110	A	1450	A	988	A
USGS	08173900	2009-12-02	15.66	A	2930	A	4010	A	1450	A
USGS	08173900	2009-12-03	15.74	A	2970	A	3950	A	1810	A
USGS	08173900	2009-12-04	13.58	A	1600	A	1810	A	1390	A
USGS	08173900	2009-12-05	12.94	A	1260	A	1390	A	1140	A
USGS	08173900	2009-12-06	12.76	A	1160	A	1340	A	971	A
USGS	08173900	2009-12-07	12.90	A	1240	A	1460	A	1180	A
USGS	08173900	2009-12-08	13.04	A	1310	A	1480	A	1090	A
USGS	08173900	2009-12-09	12.72	A	1140	A	1210	A	1030	A
USGS	08173900	2009-12-10	12.68	A	1110	A	1340	A	914	A
USGS	08173900	2009-12-11	12.62	A	1070	A	1320	A	680	A
USGS	08173900	2009-12-12	12.58	A	1060	A	1740	A	692	A
USGS	08173900	2009-12-13	12.40	A	936	A	1450	A	803	A
USGS	08173900	2009-12-14	12.84	A	1220	A	1770	A	887	A
USGS	08173900	2009-12-15	12.43	A	953	A	1130	A	821	A
USGS	08173900	2009-12-16	12.63	A	1080	A	1440	A	803	A
USGS	08173900	2009-12-17			1000	A				
USGS	08173900	2009-12-18	12.76	A	1160	A	1370	A	935	A
USGS	08173900	2009-12-19	12.46	A	970	A	1120	A	797	A
USGS	08173900	2009-12-20	12.60	A	1050	A	1200	A	971	A
USGS	08173900	2009-12-21	12.51	A	1000	A	1070	A	780	A
USGS	08173900	2009-12-22	12.53	A	1010	A	1220	A	821	A
USGS	08173900	2009-12-23	12.36	A	912	A	1050	A	827	A
USGS	08173900	2009-12-24	12.52	A	1010	A	1060	A	851	A
USGS	08173900	2009-12-25			1020	A				
USGS	08173900	2009-12-26			945	A				
USGS	08173900	2009-12-27			937	A				
USGS	08173900	2009-12-28			973	A				
USGS	08173900	2009-12-29			932	A				
USGS	08173900	2009-12-30			954	A				
USGS	08173900	2009-12-31	12.63	A	1070	A	1130	A	989	A
USGS	08173900	2010-01-01			978	A				
USGS	08173900	2010-01-02			1000	A				
USGS	08173900	2010-01-03			899	A				
USGS	08173900	2010-01-04			932	A				
USGS	08173900	2010-01-05	12.51	A	1000	A	1290	A	827	A
USGS	08173900	2010-01-06	12.50	A	997	A	1050	A	953	A
USGS	08173900	2010-01-07	12.58	A	1040	A	1300	A	947	A
USGS	08173900	2010-01-08	12.99	A	1300	A	1490	A	1100	A
USGS	08173900	2010-01-09	12.51	A	1000	A	1110	A	594	A
USGS	08173900	2010-01-10	12.29	A	871	A	977	A	565	A
USGS	08173900	2010-01-11	12.18	A	807	A	1030	A	565	A
USGS	08173900	2010-01-12	11.86	A	615	A	947	A	431	A
USGS	08173900	2010-01-13	11.94	A	666	A	953	A	560	A
USGS	08173900	2010-01-14	12.45	A	965	A	1320	A	733	A
USGS	08173900	2010-01-15	14.30	A	2230	A	5990	A	1080	A
USGS	08173900	2010-01-16	24.72	A	9960	A	12100	A	5990	A
USGS	08173900	2010-01-17	23.56	A	9050	A	11900	A	6220	A
USGS	08173900	2010-01-18	17.33	A	4350	A	6220	A	3230	A
USGS	08173900	2010-01-19	15.18	A	2830	A	3250	A	2300	A
USGS	08173900	2010-01-20	14.28	A	2220	A	2300	A	2140	A
USGS	08173900	2010-01-21	14.01	A	2040	A	2210	A	1840	A
USGS	08173900	2010-01-22	13.53	A	1730	A	1990	A	1460	A
USGS	08173900	2010-01-23	13.08	A	1440	A	1580	A	1390	A
USGS	08173900	2010-01-24	13.33	A	1600	A	1670	A	1560	A
USGS	08173900	2010-01-25	13.19	A	1510	A	1670	A	1310	A
USGS	08173900	2010-01-26	13.14	A	1480	A	1650	A	1350	A
USGS	08173900	2010-01-27	13.02	A	1400	A	1450	A	1290	A
USGS	08173900	2010-01-28	13.01	A	1400	A	1500	A	1310	A
USGS	08173900	2010-01-29	13.12	A	1470	A	1620	A	1220	A
USGS	08173900	2010-01-30	13.17	A	1500	A	2040	A	1400	A
USGS	08173900	2010-01-31	14.72	A	2510	A	2750	A	2040	A
USGS	08173900	2010-02-01	14.05	A	2070	A	2310	A	1920	A
USGS	08173900	2010-02-02	13.72	A	1850	A	1930	A	1700	A
USGS	08173900	2010-02-03	13.83	A	1930	A	2380	A	1780	A
USGS	08173900	2010-02-04	17.61	A	4580	A	7680	A	2380	A
USGS	08173900	2010-02-05	22.55	A	8240	A	8480	A	7680	A
USGS	08173900	2010-02-06	20.88	A	6970	A	8400	A	5260	A
USGS	08173900	2010-02-07	17.05	A	4140	A	5260	A	3450	A
USGS	08173900	2010-02-08	15.91	A	3330	A	3470	A	3160	A
USGS	08173900	2010-02-09	15.63	A	3140	A	4360	A	2610	A
USGS	08173900	2010-02-10	16.76	A	3930	A	4540	A	3150	A
USGS	08173900	2010-02-11	15.77	A	3240	A	4710	A	2870	A
USGS	08173900	2010-02-12	24.04	A	9440	A	12700	A	4710	A
USGS	08173900	2010-02-13	24.77	A	10000	A	12700	A	6490	A
USGS	08173900	2010-02-14	17.39	A	4390	A	6490	A	3400	A
USGS	08173900	2010-02-15	15.37	A	2960	A	3400	A	2760	A
USGS	08173900	2010-02-16	14.96	A	2680	A	2980	A	2440	A
USGS	08173900	2010-02-17	14.42	A	2310	A	2440	A	2190	A
USGS	08173900	2010-02-18	14.23	A	2190	A	2250	A	2140	A
USGS	08173900	2010-02-19	14.10	A	2100	A	2150	A	1910	A
USGS	08173900	2010-02-20	14.11	A	2110	A	2270	A	2050	A
