# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-06-28 15:11:12 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08175800 Guadalupe Rv at Cuero, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08175800
#            TS   parameter     statistic     Description
#        136626       00060     00001     Discharge, cubic feet per second (Maximum)
#        136627       00060     00002     Discharge, cubic feet per second (Minimum)
#        136629       00065     00001     Gage height, feet (Maximum)
#        136630       00065     00002     Gage height, feet (Minimum)
#        136631       00065     00003     Gage height, feet (Mean)
#        325715       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	136626_00060_00001	136626_00060_00001_cd	136627_00060_00002	136627_00060_00002_cd	136629_00065_00001	136629_00065_00001_cd	136630_00065_00002	136630_00065_00002_cd	136631_00065_00003	136631_00065_00003_cd	325715_00060_00003	325715_00060_00003_cd
USGS	08175800	2008-11-24	458	A	427	A	7.62	A	7.52	A	7.58	A	447	A
USGS	08175800	2008-11-25	469	A	438	A	7.65	A	7.56	A	7.61	A	454	A
USGS	08175800	2008-11-26	479	A	430	A	7.68	A	7.54	A	7.62	A	459	A
USGS	08175800	2008-11-27	434	A	302	A	7.55	A	7.17	A	7.44	A	394	A
USGS	08175800	2008-11-28	430	A	298	A	7.54	A	7.16	A	7.42	A	388	A
USGS	08175800	2008-11-29	419	A	402	A	7.51	A	7.46	A	7.49	A	411	A
USGS	08175800	2008-11-30	409	A	269	A	7.48	A	7.08	A	7.38	A	373	A
USGS	08175800	2008-12-01	504	A	218	A	7.76	A	6.92	A	7.32	A	351	A
USGS	08175800	2008-12-02	504	A	412	A	7.76	A	7.50	A	7.61	A	453	A
USGS	08175800	2008-12-03	430	A	405	A	7.55	A	7.48	A	7.52	A	421	A
USGS	08175800	2008-12-04	430	A	325	A	7.55	A	7.25	A	7.48	A	404	A
USGS	08175800	2008-12-05	486	A	318	A	7.71	A	7.23	A	7.49	A	410	A
USGS	08175800	2008-12-06	482	A	445	A	7.71	A	7.60	A	7.67	A	472	A
USGS	08175800	2008-12-07	448	A	423	A	7.61	A	7.54	A	7.58	A	439	A
USGS	08175800	2008-12-08	448	A	311	A	7.61	A	7.22	A	7.49	A	406	A
USGS	08175800	2008-12-09	462	A	308	A	7.65	A	7.21	A	7.45	A	391	A
USGS	08175800	2008-12-10	557	A	462	A	7.91	A	7.65	A	7.84	A	528	A
USGS	08175800	2008-12-11	500	A	434	A	7.76	A	7.57	A	7.63	A	456	A
USGS	08175800	2008-12-12	482	A	445	A	7.71	A	7.60	A	7.66	A	464	A
USGS	08175800	2008-12-13	469	A	419	A	7.67	A	7.53	A	7.62	A	451	A
USGS	08175800	2008-12-14	475	A	438	A	7.69	A	7.58	A	7.64	A	459	A
USGS	08175800	2008-12-15	482	A	445	A	7.71	A	7.60	A	7.66	A	466	A
USGS	08175800	2008-12-16	479	A	458	A	7.70	A	7.64	A	7.67	A	468	A
USGS	08175800	2008-12-17	479	A	462	A	7.70	A	7.65	A	7.67	A	470	A
USGS	08175800	2008-12-18	511	A	402	A	7.79	A	7.48	A	7.69	A	475	A
USGS	08175800	2008-12-19	549	A	375	A	7.89	A	7.40	A	7.61	A	449	A
USGS	08175800	2008-12-20	549	A	482	A	7.89	A	7.71	A	7.82	A	523	A
USGS	08175800	2008-12-21	497	A	430	A	7.75	A	7.56	A	7.65	A	463	A
USGS	08175800	2008-12-22	511	A	497	A	7.79	A	7.75	A	7.77	A	505	A
USGS	08175800	2008-12-23	500	A	452	A	7.76	A	7.62	A	7.68	A	473	A
USGS	08175800	2008-12-24	479	A	423	A	7.70	A	7.54	A	7.65	A	463	A
USGS	08175800	2008-12-25	561	A	335	A	7.92	A	7.29	A	7.57	A	434	A
USGS	08175800	2008-12-26	557	A	438	A	7.91	A	7.58	A	7.78	A	508	A
USGS	08175800	2008-12-27	497	A	427	A	7.75	A	7.55	A	7.67	A	470	A
USGS	08175800	2008-12-28	482	A	462	A	7.71	A	7.65	A	7.68	A	473	A
USGS	08175800	2008-12-29	511	A	462	A	7.79	A	7.65	A	7.73	A	490	A
USGS	08175800	2008-12-30	515	A	504	A	7.80	A	7.77	A	7.78	A	508	A
USGS	08175800	2008-12-31	504	A	475	A	7.77	A	7.69	A	7.73	A	491	A
USGS	08175800	2009-01-01	504	A	458	A	7.77	A	7.64	A	7.70	A	478	A
USGS	08175800	2009-01-02	490	A	462	A	7.73	A	7.65	A	7.70	A	480	A
USGS	08175800	2009-01-03	486	A	398	A	7.72	A	7.47	A	7.63	A	456	A
USGS	08175800	2009-01-04	553	A	402	A	7.90	A	7.48	A	7.73	A	490	A
USGS	08175800	2009-01-05	553	A	458	A	7.90	A	7.64	A	7.75	A	496	A
USGS	08175800	2009-01-06	500	A	462	A	7.76	A	7.65	A	7.71	A	482	A
USGS	08175800	2009-01-07	508	A	482	A	7.78	A	7.71	A	7.74	A	493	A
USGS	08175800	2009-01-08	515	A	493	A	7.80	A	7.74	A	7.77	A	503	A
USGS	08175800	2009-01-09	500	A	462	A	7.76	A	7.65	A	7.71	A	483	A
USGS	08175800	2009-01-10	504	A	479	A	7.77	A	7.70	A	7.75	A	497	A
USGS	08175800	2009-01-11	497	A	479	A	7.75	A	7.70	A	7.72	A	487	A
USGS	08175800	2009-01-12	497	A	475	A	7.75	A	7.69	A	7.72	A	485	A
USGS	08175800	2009-01-13	504	A	479	A	7.77	A	7.70	A	7.73	A	490	A
USGS	08175800	2009-01-14	504	A	469	A	7.77	A	7.67	A	7.71	A	482	A
USGS	08175800	2009-01-15	472	A	458	A	7.68	A	7.64	A	7.66	A	465	A
USGS	08175800	2009-01-16	475	A	458	A	7.69	A	7.64	A	7.66	A	467	A
USGS	08175800	2009-01-17	534	A	465	A	7.85	A	7.66	A	7.74	A	493	A
USGS	08175800	2009-01-18	522	A	452	A	7.82	A	7.62	A	7.71	A	483	A
USGS	08175800	2009-01-19	462	A	434	A	7.65	A	7.57	A	7.60	A	445	A
USGS	08175800	2009-01-20	482	A	462	A	7.71	A	7.65	A	7.69	A	476	A
USGS	08175800	2009-01-21	490	A	331	A	7.73	A	7.28	A	7.56	A	431	A
USGS	08175800	2009-01-22	537	A	331	A	7.86	A	7.28	A	7.57	A	432	A
USGS	08175800	2009-01-23	541	A	455	A	7.87	A	7.63	A	7.76	A	500	A
USGS	08175800	2009-01-24	465	A	441	A	7.66	A	7.59	A	7.62	A	453	A
USGS	08175800	2009-01-25	490	A	455	A	7.73	A	7.63	A	7.68	A	474	A
USGS	08175800	2009-01-26	458	A	430	A	7.64	A	7.56	A	7.62	A	452	A
USGS	08175800	2009-01-27	482	A	427	A	7.71	A	7.55	A	7.63	A	455	A
USGS	08175800	2009-01-28	493	A	479	A	7.74	A	7.70	A	7.72	A	486	A
USGS	08175800	2009-01-29	482	A	462	A	7.71	A	7.65	A	7.67	A	469	A
USGS	08175800	2009-01-30	486	A	469	A	7.72	A	7.67	A	7.70	A	480	A
USGS	08175800	2009-01-31	469	A	423	A	7.67	A	7.54	A	7.60	A	445	A
USGS	08175800	2009-02-01	458	A	430	A	7.64	A	7.56	A	7.60	A	445	A
USGS	08175800	2009-02-02	475	A	445	A	7.69	A	7.60	A	7.64	A	459	A
USGS	08175800	2009-02-03	469	A	441	A	7.67	A	7.59	A	7.63	A	454	A
USGS	08175800	2009-02-04	469	A	441	A	7.67	A	7.59	A	7.64	A	458	A
USGS	08175800	2009-02-05	462	A	423	A	7.65	A	7.54	A	7.61	A	448	A
USGS	08175800	2009-02-06	465	A	419	A	7.66	A	7.53	A	7.60	A	446	A
USGS	08175800	2009-02-07	465	A	434	A	7.66	A	7.57	A	7.62	A	452	A
USGS	08175800	2009-02-08	465	A	427	A	7.66	A	7.55	A	7.61	A	448	A
USGS	08175800	2009-02-09	472	A	434	A	7.68	A	7.57	A	7.64	A	457	A
USGS	08175800	2009-02-10	493	A	441	A	7.74	A	7.59	A	7.65	A	460	A
USGS	08175800	2009-02-11	490	A	465	A	7.73	A	7.66	A	7.69	A	477	A
USGS	08175800	2009-02-12	500	A	472	A	7.76	A	7.68	A	7.71	A	484	A
USGS	08175800	2009-02-13	486	A	462	A	7.72	A	7.65	A	7.68	A	473	A
USGS	08175800	2009-02-14	530	A	462	A	7.84	A	7.65	A	7.78	A	507	A
USGS	08175800	2009-02-15	511	A	458	A	7.79	A	7.64	A	7.69	A	474	A
USGS	08175800	2009-02-16	472	A	455	A	7.68	A	7.63	A	7.65	A	463	A
USGS	08175800	2009-02-17	472	A	427	A	7.68	A	7.55	A	7.63	A	454	A
USGS	08175800	2009-02-18	479	A	462	A	7.70	A	7.65	A	7.67	A	470	A
USGS	08175800	2009-02-19	605	A	469	A	8.03	A	7.67	A	7.79	A	514	A
USGS	08175800	2009-02-20	593	A	308	A	8.00	A	7.21	A	7.63	A	455	A
USGS	08175800	2009-02-21	545	A	276	A	7.88	A	7.11	A	7.49	A	408	A
USGS	08175800	2009-02-22	537	A	455	A	7.86	A	7.63	A	7.71	A	481	A
USGS	08175800	2009-02-23	455	A	423	A	7.63	A	7.54	A	7.59	A	441	A
USGS	08175800	2009-02-24	469	A	438	A	7.67	A	7.58	A	7.62	A	451	A
USGS	08175800	2009-02-25	458	A	318	A	7.64	A	7.24	A	7.50	A	409	A
USGS	08175800	2009-02-26	530	A	305	A	7.84	A	7.20	A	7.50	A	410	A
USGS	08175800	2009-02-27	549	A	482	A	7.89	A	7.71	A	7.79	A	510	A
USGS	08175800	2009-02-28	493	A	441	A	7.74	A	7.59	A	7.67	A	468	A
USGS	08175800	2009-03-01	462	A	438	A	7.65	A	7.58	A	7.61	A	450	A
USGS	08175800	2009-03-02	448	A	434	A	7.61	A	7.57	A	7.59	A	443	A
USGS	08175800	2009-03-03	441	A	416	A	7.59	A	7.52	A	7.57	A	433	A
USGS	08175800	2009-03-04	441	A	402	A	7.59	A	7.48	A	7.56	A	429	A
USGS	08175800	2009-03-05	545	A	427	A	7.88	A	7.55	A	7.66	A	465	A
USGS	08175800	2009-03-06	549	A	405	A	7.89	A	7.49	A	7.68	A	473	A
USGS	08175800	2009-03-07	511	A	243	A	7.79	A	7.01	A	7.34	A	353	A
USGS	08175800	2009-03-08	522	A	472	A	7.82	A	7.68	A	7.75	A	496	A
USGS	08175800	2009-03-09	486	A	448	A	7.72	A	7.61	A	7.67	A	470	A
USGS	08175800	2009-03-10	472	A	434	A	7.68	A	7.57	A	7.64	A	458	A
USGS	08175800	2009-03-11	462	A	452	A	7.65	A	7.62	A	7.64	A	457	A
USGS	08175800	2009-03-12	482	A	455	A	7.71	A	7.63	A	7.67	A	469	A
USGS	08175800	2009-03-13	504	A	465	A	7.77	A	7.66	A	7.72	A	486	A
USGS	08175800	2009-03-14	700	A	490	A	8.25	A	7.73	A	7.93	A	566	A
USGS	08175800	2009-03-15	710	A	609	A	8.27	A	8.04	A	8.13	A	646	A
USGS	08175800	2009-03-16	634	A	581	A	8.10	A	7.97	A	8.04	A	611	A
USGS	08175800	2009-03-17	589	A	561	A	7.99	A	7.92	A	7.96	A	578	A
USGS	08175800	2009-03-18	569	A	549	A	7.94	A	7.89	A	7.92	A	561	A
USGS	08175800	2009-03-19	557	A	537	A	7.91	A	7.86	A	7.89	A	550	A
USGS	08175800	2009-03-20	549	A	530	A	7.89	A	7.84	A	7.87	A	542	A
USGS	08175800	2009-03-21	537	A	475	A	7.86	A	7.69	A	7.78	A	507	A
USGS	08175800	2009-03-22	519	A	486	A	7.81	A	7.72	A	7.78	A	507	A
USGS	08175800	2009-03-23	519	A	479	A	7.81	A	7.70	A	7.75	A	496	A
USGS	08175800	2009-03-24	541	A	482	A	7.87	A	7.71	A	7.81	A	517	A
USGS	08175800	2009-03-25	537	A	500	A	7.86	A	7.76	A	7.80	A	516	A
USGS	08175800	2009-03-26	601	A	537	A	8.02	A	7.86	A	7.89	A	549	A
USGS	08175800	2009-03-27	777	A	601	A	8.40	A	8.02	A	8.24	A	701	A
USGS	08175800	2009-03-28	605	A	537	A	8.03	A	7.86	A	7.93	A	563	A
USGS	08175800	2009-03-29	545	A	526	A	7.88	A	7.83	A	7.86	A	538	A
USGS	08175800	2009-03-30	537	A	448	A	7.86	A	7.61	A	7.77	A	503	A
USGS	08175800	2009-03-31	490	A	353	A	7.73	A	7.34	A	7.61	A	447	A
USGS	08175800	2009-04-01	500	A	353	A	7.76	A	7.34	A	7.58	A	436	A
USGS	08175800	2009-04-02	537	A	462	A	7.86	A	7.65	A	7.75	A	497	A
USGS	08175800	2009-04-03	522	A	419	A	7.82	A	7.53	A	7.61	A	449	A
USGS	08175800	2009-04-04	549	A	455	A	7.89	A	7.63	A	7.77	A	506	A
USGS	08175800	2009-04-05	482	A	441	A	7.71	A	7.59	A	7.63	A	455	A
USGS	08175800	2009-04-06	462	A	430	A	7.65	A	7.56	A	7.62	A	450	A
USGS	08175800	2009-04-07	434	A	289	A	7.57	A	7.15	A	7.38	A	369	A
USGS	08175800	2009-04-08	382	A	305	A	7.42	A	7.20	A	7.32	A	346	A
USGS	08175800	2009-04-09	412	A	356	A	7.51	A	7.35	A	7.42	A	383	A
USGS	08175800	2009-04-10	402	A	378	A	7.48	A	7.41	A	7.45	A	393	A
USGS	08175800	2009-04-11	392	A	335	A	7.45	A	7.29	A	7.38	A	366	A
USGS	08175800	2009-04-12	345	A	315	A	7.32	A	7.23	A	7.28	A	332	A
USGS	08175800	2009-04-13	321	A	298	A	7.25	A	7.18	A	7.22	A	310	A
USGS	08175800	2009-04-14	345	A	302	A	7.32	A	7.19	A	7.24	A	317	A
USGS	08175800	2009-04-15	367	A	335	A	7.38	A	7.29	A	7.36	A	359	A
USGS	08175800	2009-04-16	423	A	364	A	7.54	A	7.37	A	7.44	A	389	A
USGS	08175800	2009-04-17	493	A	338	A	7.74	A	7.30	A	7.45	A	393	A
USGS	08175800	2009-04-18	9850	A	490	A	19.95	A	7.73	A	13.26	A	4390	A
USGS	08175800	2009-04-19	14100	A	9850	A	24.09	A	19.95	A	22.29	A	12300	A
USGS	08175800	2009-04-20	14600	A	11300	A	24.57	A	21.29	A	23.81	A	13800	A
USGS	08175800	2009-04-21	11300	A	3870	A	21.29	A	13.23	A	17.25	A	7350	A
USGS	08175800	2009-04-22	3870	A	975	A	13.23	A	8.80	A	10.23	A	1810	A
USGS	08175800	2009-04-23	975	A	638	A	8.80	A	8.11	A	8.42	A	792	A
USGS	08175800	2009-04-24	638	A	534	A	8.11	A	7.85	A	7.94	A	568	A
USGS	08175800	2009-04-25	585	A	508	A	7.98	A	7.78	A	7.87	A	541	A
USGS	08175800	2009-04-26	593	A	549	A	8.00	A	7.89	A	7.94	A	570	A
USGS	08175800	2009-04-27	3930	A	398	A	13.32	A	7.47	A	8.94	A	1210	A
USGS	08175800	2009-04-28	3820	A	1330	A	13.16	A	9.54	A	10.67	A	2040	A
USGS	08175800	2009-04-29	1890	A	1320	A	10.47	A	9.51	A	10.01	A	1610	A
USGS	08175800	2009-04-30	2100	A	1820	A	10.79	A	10.36	A	10.66	A	2010	A
USGS	08175800	2009-05-01	1820	A	966	A	10.36	A	8.78	A	9.53	A	1350	A
USGS	08175800	2009-05-02	966	A	569	A	8.78	A	7.94	A	8.22	A	696	A
USGS	08175800	2009-05-03	577	A	515	A	7.96	A	7.80	A	7.88	A	545	A
USGS	08175800	2009-05-04	534	A	515	A	7.85	A	7.80	A	7.83	A	526	A
USGS	08175800	2009-05-05	526	A	448	A	7.83	A	7.61	A	7.72	A	485	A
USGS	08175800	2009-05-06	493	A	345	A	7.74	A	7.32	A	7.61	A	447	A
USGS	08175800	2009-05-07	490	A	338	A	7.73	A	7.30	A	7.50	A	411	A
USGS	08175800	2009-05-08	515	A	455	A	7.80	A	7.63	A	7.71	A	482	A
USGS	08175800	2009-05-09	455	A	405	A	7.63	A	7.49	A	7.58	A	437	A
USGS	08175800	2009-05-10	434	A	402	A	7.57	A	7.48	A	7.53	A	419	A
USGS	08175800	2009-05-11	427	A	402	A	7.55	A	7.48	A	7.52	A	416	A
USGS	08175800	2009-05-12	419	A	283	A	7.53	A	7.13	A	7.43	A	384	A
USGS	08175800	2009-05-13	445	A	224	A	7.60	A	6.95	A	7.16	A	292	A
USGS	08175800	2009-05-14	458	A	402	A	7.64	A	7.48	A	7.55	A	426	A
USGS	08175800	2009-05-15	402	A	280	A	7.48	A	7.12	A	7.39	A	371	A
USGS	08175800	2009-05-16	385	A	168	A	7.43	A	6.75	A	7.00	A	244	A
USGS	08175800	2009-05-17	832	A	385	A	8.50	A	7.43	A	7.83	A	535	A
USGS	08175800	2009-05-18	838	A	445	A	8.51	A	7.60	A	8.02	A	611	A
USGS	08175800	2009-05-19	462	A	427	A	7.65	A	7.55	A	7.59	A	443	A
USGS	08175800	2009-05-20	472	A	349	A	7.68	A	7.33	A	7.59	A	442	A
USGS	08175800	2009-05-21	445	A	308	A	7.60	A	7.21	A	7.33	A	350	A
USGS	08175800	2009-05-22	448	A	280	A	7.61	A	7.12	A	7.45	A	392	A
USGS	08175800	2009-05-23	360	A	196	A	7.36	A	6.85	A	7.00	A	243	A
USGS	08175800	2009-05-24	402	A	321	A	7.48	A	7.25	A	7.41	A	379	A
USGS	08175800	2009-05-25	321	A	155	A	7.25	A	6.71	A	6.92	A	217	A
USGS	08175800	2009-05-26	360	A	276	A	7.36	A	7.11	A	7.30	A	340	A
USGS	08175800	2009-05-27	402	A	356	A	7.48	A	7.35	A	7.38	A	366	A
USGS	08175800	2009-05-28	455	A	295	A	7.63	A	7.17	A	7.48	A	403	A
USGS	08175800	2009-05-29	545	A	286	A	7.88	A	7.14	A	7.61	A	450	A
USGS	08175800	2009-05-30	497	A	280	A	7.75	A	7.12	A	7.48	A	402	A
USGS	08175800	2009-05-31	364	A	246	A	7.37	A	7.02	A	7.20	A	305	A
USGS	08175800	2009-06-01	430	A	215	A	7.56	A	6.92	A	7.17	A	298	A
USGS	08175800	2009-06-02	430	A	280	A	7.56	A	7.12	A	7.42	A	381	A
USGS	08175800	2009-06-03	382	A	266	A	7.42	A	7.08	A	7.26	A	327	A
USGS	08175800	2009-06-04	364	A	246	A	7.37	A	7.02	A	7.21	A	308	A
USGS	08175800	2009-06-05	371	A	227	A	7.39	A	6.96	A	7.22	A	315	A
USGS	08175800	2009-06-06	371	A	227	A	7.39	A	6.96	A	7.27	A	329	A
USGS	08175800	2009-06-07	331	A	199	A	7.28	A	6.86	A	7.08	A	267	A
USGS	08175800	2009-06-08	286	A	158	A	7.14	A	6.72	A	6.91	A	214	A
USGS	08175800	2009-06-09	364	A	266	A	7.37	A	7.08	A	7.18	A	299	A
USGS	08175800	2009-06-10	367	A	207	A	7.38	A	6.89	A	7.13	A	283	A
USGS	08175800	2009-06-11	349	A	201	A	7.33	A	6.87	A	7.12	A	279	A
USGS	08175800	2009-06-12	342	A	185	A	7.31	A	6.81	A	7.08	A	266	A
USGS	08175800	2009-06-13	342	A	183	A	7.31	A	6.80	A	7.06	A	260	A
USGS	08175800	2009-06-14	328	A	171	A	7.27	A	6.76	A	7.03	A	250	A
USGS	08175800	2009-06-15	315	A	174	A	7.23	A	6.77	A	7.01	A	244	A
USGS	08175800	2009-06-16	318	A	164	A	7.24	A	6.74	A	6.95	A	226	A
USGS	08175800	2009-06-17	227	A	183	A	6.96	A	6.80	A	6.89	A	207	A
USGS	08175800	2009-06-18	364	A	210	A	7.37	A	6.90	A	7.16	A	294	A
USGS	08175800	2009-06-19	269	A	107	A	7.09	A	6.53	A	6.73	A	161	A
USGS	08175800	2009-06-20	283	A	155	A	7.13	A	6.71	A	6.93	A	220	A
USGS	08175800	2009-06-21	364	A	174	A	7.37	A	6.77	A	7.15	A	290	A
USGS	08175800	2009-06-22	249	A	158	A	7.03	A	6.72	A	6.80	A	183	A
USGS	08175800	2009-06-23	252	A	168	A	7.04	A	6.75	A	6.90	A	212	A
USGS	08175800	2009-06-24	215	A	87.3	A	6.92	A	6.46	A	6.65	A	138	A
USGS	08175800	2009-06-25	224	A	142	A	6.95	A	6.67	A	6.83	A	191	A
USGS	08175800	2009-06-26	236	A	161	A	6.99	A	6.73	A	6.88	A	205	A
USGS	08175800	2009-06-27	259	A	137	A	7.06	A	6.65	A	6.87	A	201	A
USGS	08175800	2009-06-28	239	A	116	A	7.00	A	6.57	A	6.79	A	179	A
USGS	08175800	2009-06-29	193	A	137	A	6.84	A	6.65	A	6.77	A	174	A
USGS	08175800	2009-06-30	236	A	158	A	6.99	A	6.72	A	6.78	A	177	A
USGS	08175800	2009-07-01	266	A	121	A	7.08	A	6.59	A	6.85	A	195	A
USGS	08175800	2009-07-02	201	A	116	A	6.87	A	6.57	A	6.74	A	163	A
USGS	08175800	2009-07-03	201	A	131	A	6.87	A	6.63	A	6.80	A	181	A
USGS	08175800	2009-07-04	230	A	142	A	6.97	A	6.67	A	6.85	A	195	A
USGS	08175800	2009-07-05	249	A	104	A	7.03	A	6.52	A	6.76	A	169	A
USGS	08175800	2009-07-06	286	A	113	A	7.14	A	6.56	A	6.80	A	184	A
USGS	08175800	2009-07-07	283	A	142	A	7.13	A	6.67	A	6.89	A	208	A
USGS	08175800	2009-07-08	259	A	142	A	7.06	A	6.67	A	6.86	A	199	A
USGS	08175800	2009-07-09	295	A	185	A	7.17	A	6.81	A	6.97	A	231	A
USGS	08175800	2009-07-10	295	A	142	A	7.17	A	6.67	A	6.92	A	216	A
USGS	08175800	2009-07-11	292	A	140	A	7.16	A	6.66	A	6.90	A	211	A
USGS	08175800	2009-07-12	256	A	161	A	7.05	A	6.73	A	6.90	A	210	A
USGS	08175800	2009-07-13	239	A	116	A	7.00	A	6.57	A	6.79	A	179	A
USGS	08175800	2009-07-14	243	A	131	A	7.01	A	6.63	A	6.82	A	187	A
USGS	08175800	2009-07-15	236	A	113	A	6.99	A	6.56	A	6.78	A	176	A
USGS	08175800	2009-07-16	158	A	126	A	6.72	A	6.61	A	6.67	A	143	A
USGS	08175800	2009-07-17	221	A	126	A	6.88	A	6.61	A	6.73	A	162	A
USGS	08175800	2009-07-18	283	A	131	A	7.03	A	6.53	A	6.79	A	206	A
USGS	08175800	2009-07-19	191	A	142	A	6.73	A	6.57	A	6.66	A	171	A
USGS	08175800	2009-07-20	171	A	121	A	6.66	A	6.49	A	6.59	A	149	A
USGS	08175800	2009-07-21	145	A	116	A	6.58	A	6.47	A	6.52	A	130	A
USGS	08175800	2009-07-22	168	A	123	A	6.65	A	6.50	A	6.59	A	148	A
USGS	08175800	2009-07-23	188	A	158	A	6.72	A	6.62	A	6.68	A	175	A
USGS	08175800	2009-07-24	199	A	171	A	6.76	A	6.66	A	6.72	A	189	A
USGS	08175800	2009-07-25	204	A	164	A	6.78	A	6.64	A	6.71	A	184	A
USGS	08175800	2009-07-26	191	A	155	A	6.73	A	6.61	A	6.69	A	178	A
USGS	08175800	2009-07-27	185	A	164	A	6.71	A	6.64	A	6.68	A	176	A
USGS	08175800	2009-07-28	178	A	151	A	6.68	A	6.60	A	6.65	A	167	A
USGS	08175800	2009-07-29	178	A	140	A	6.68	A	6.56	A	6.61	A	156	A
USGS	08175800	2009-07-30	171	A	140	A	6.66	A	6.56	A	6.61	A	156	A
USGS	08175800	2009-07-31	161	A	140	A	6.63	A	6.56	A	6.60	A	153	A
USGS	08175800	2009-08-01	168	A	131	A	6.65	A	6.53	A	6.58	A	145	A
USGS	08175800	2009-08-02	168	A	134	A	6.65	A	6.54	A	6.60	A	150	A
USGS	08175800	2009-08-03	158	A	134	A	6.62	A	6.54	A	6.60	A	151	A
USGS	08175800	2009-08-04	188	A	145	A	6.72	A	6.58	A	6.65	A	167	A
USGS	08175800	2009-08-05	183	A	142	A	6.70	A	6.57	A	6.63	A	161	A
USGS	08175800	2009-08-06	180	A	142	A	6.69	A	6.57	A	6.66	A	170	A
USGS	08175800	2009-08-07	188	A	161	A	6.72	A	6.63	A	6.68	A	176	A
USGS	08175800	2009-08-08	191	A	164	A	6.73	A	6.64	A	6.69	A	180	A
USGS	08175800	2009-08-09	188	A	151	A	6.72	A	6.60	A	6.67	A	173	A
USGS	08175800	2009-08-10	191	A	148	A	6.73	A	6.59	A	6.68	A	177	A
USGS	08175800	2009-08-11	183	A	155	A	6.70	A	6.61	A	6.67	A	174	A
USGS	08175800	2009-08-12	207	A	161	A	6.79	A	6.63	A	6.68	A	178	A
USGS	08175800	2009-08-13	193	A	171	A	6.74	A	6.66	A	6.70	A	183	A
USGS	08175800	2009-08-14	191	A	168	A	6.73	A	6.65	A	6.71	A	184	A
USGS	08175800	2009-08-15	207	A	188	A	6.79	A	6.72	A	6.76	A	200	A
USGS	08175800	2009-08-16	199	A	142	A	6.76	A	6.57	A	6.68	A	176	A
USGS	08175800	2009-08-17	174	A	148	A	6.67	A	6.59	A	6.64	A	166	A
USGS	08175800	2009-08-18	180	A	158	A	6.69	A	6.62	A	6.67	A	174	A
USGS	08175800	2009-08-19	180	A	145	A	6.69	A	6.58	A	6.64	A	165	A
USGS	08175800	2009-08-20	164	A	142	A	6.64	A	6.57	A	6.61	A	155	A
USGS	08175800	2009-08-21	174	A	155	A	6.67	A	6.61	A	6.64	A	165	A
USGS	08175800	2009-08-22	210	A	158	A	6.80	A	6.62	A	6.74	A	193	A
USGS	08175800	2009-08-23	191	A	145	A	6.73	A	6.58	A	6.68	A	175	A
USGS	08175800	2009-08-24	174	A	145	A	6.67	A	6.58	A	6.63	A	162	A
USGS	08175800	2009-08-25	183	A	155	A	6.70	A	6.61	A	6.67	A	175	A
USGS	08175800	2009-08-26	178	A	145	A	6.68	A	6.58	A	6.65	A	168	A
USGS	08175800	2009-08-27	188	A	158	A	6.72	A	6.62	A	6.67	A	174	A
USGS	08175800	2009-08-28	183	A	171	A	6.70	A	6.66	A	6.67	A	176	A
USGS	08175800	2009-08-29	230	A	183	A	6.87	A	6.70	A	6.77	A	202	A
USGS	08175800	2009-08-30	230	A	193	A	6.87	A	6.74	A	6.81	A	212	A
USGS	08175800	2009-08-31	207	A	193	A	6.79	A	6.74	A	6.76	A	199	A
USGS	08175800	2009-09-01	218	A	204	A	6.83	A	6.78	A	6.81	A	213	A
USGS	08175800	2009-09-02	218	A	199	A	6.83	A	6.76	A	6.81	A	211	A
USGS	08175800	2009-09-03	207	A	183	A	6.79	A	6.70	A	6.77	A	201	A
USGS	08175800	2009-09-04	201	A	183	A	6.77	A	6.70	A	6.75	A	196	A
USGS	08175800	2009-09-05	252	A	199	A	6.94	A	6.76	A	6.88	A	232	A
USGS	08175800	2009-09-06	246	A	215	A	6.92	A	6.82	A	6.87	A	231	A
USGS	08175800	2009-09-07	236	A	210	A	6.89	A	6.80	A	6.86	A	229	A
USGS	08175800	2009-09-08	230	A	215	A	6.87	A	6.82	A	6.85	A	223	A
USGS	08175800	2009-09-09	252	A	215	A	6.94	A	6.82	A	6.86	A	227	A
USGS	08175800	2009-09-10	292	A	230	A	7.06	A	6.87	A	6.97	A	264	A
USGS	08175800	2009-09-11	321	A	259	A	7.15	A	6.96	A	7.02	A	280	A
USGS	08175800	2009-09-12	1820	A	295	A	10.28	A	7.07	A	7.75	A	579	A
USGS	08175800	2009-09-13	2150	A	1330	A	10.82	A	9.43	A	10.35	A	1870	A
