# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-06-28 15:16:37 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08188810 Guadalupe Rv at SH 35 nr Tivoli, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08188810
#            TS   parameter     statistic     Description
#        137060       00065     00001     Gage height, feet (Maximum)
#        137061       00065     00002     Gage height, feet (Minimum)
#        137062       00065     00003     Gage height, feet (Mean)
#        137064       72255     00002     Mean water velocity for discharge computation, feet per second (Minimum)
#        137066       00060     00001     Discharge, cubic feet per second (Maximum)
#        137067       00060     00002     Discharge, cubic feet per second (Minimum)
#        277573       72137     00003     Discharge, tidally filtered, cubic feet per second (Mean)
#        325731       00060     00003     Discharge, cubic feet per second (Mean)
#        325732       72255     00003     Mean water velocity for discharge computation, feet per second (Mean)
#        325733       72255     00001     Mean water velocity for discharge computation, feet per second (Maximum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	137060_00065_00001	137060_00065_00001_cd	137061_00065_00002	137061_00065_00002_cd	137062_00065_00003	137062_00065_00003_cd	137064_72255_00002	137064_72255_00002_cd	137066_00060_00001	137066_00060_00001_cd	137067_00060_00002	137067_00060_00002_cd	277573_72137_00003	277573_72137_00003_cd	325731_00060_00003	325731_00060_00003_cd	325732_72255_00003	325732_72255_00003_cd	325733_72255_00001	325733_72255_00001_cd
USGS	08188810	2020-03-04	11.06	A	10.20	A	10.72	A	0.36	A	934	A	502	A	807	A	810	A	0.57	A	0.66	A
USGS	08188810	2020-03-05	10.86	A	10.16	A	10.57	A	0.31	A	992	A	418	A	848	A	848	A	0.61	A	0.72	A
USGS	08188810	2020-03-06	10.97	A	10.19	A	10.70	A	0.45	A	1040	A	611	A	877	A	871	A	0.62	A	0.74	A
USGS	08188810	2020-03-07	10.86	A	10.35	A	10.73	A	0.38	A	987	A	528	A	853	A	850	A	0.60	A	0.70	A
USGS	08188810	2020-03-08	11.47	A	10.86	A	11.20	A	0.48	A	902	A	714	A	851	A	841	A	0.57	A	0.63	A
USGS	08188810	2020-03-09	11.41	A	11.16	A	11.31	A	0.54	A	1030	A	799	A	899	A	909	A	0.61	A	0.70	A
USGS	08188810	2020-03-10	11.42	A	10.97	A	11.22	A	0.56	A	1050	A	831	A	914	A	932	A	0.63	A	0.71	A
USGS	08188810	2020-03-11	11.14	A	10.86	A	11.00	A	0.45	A	962	A	647	A	855	A	834	A	0.58	A	0.67	A
USGS	08188810	2020-03-12	11.44	A	10.93	A	11.19	A	0.52	A	934	A	747	A	844	A	839	A	0.57	A	0.63	A
USGS	08188810	2020-03-13	11.52	A	11.09	A	11.33	A	0.48	A	1000	A	719	A	849	A	861	A	0.58	A	0.68	A
USGS	08188810	2020-03-14	11.40	A	11.10	A	11.29	A	0.51	A	972	A	756	A	840	A	834	A	0.56	A	0.66	A
USGS	08188810	2020-03-15	11.40	A	10.74	A	11.11	A	0.50	A	1020	A	714	A	864	A	859	A	0.59	A	0.70	A
USGS	08188810	2020-03-16	11.30	A	10.81	A	11.04	A	0.49	A	1020	A	718	A	858	A	881	A	0.61	A	0.71	A
USGS	08188810	2020-03-17	11.33	A	10.77	A	11.10	A	0.39	A	995	A	556	A	788	A	783	A	0.54	A	0.69	A
USGS	08188810	2020-03-18	11.51	A	11.03	A	11.28	A	0.43	A	879	A	639	A	737	A	737	A	0.50	A	0.60	A
USGS	08188810	2020-03-19	11.61	A	11.27	A	11.46	A	0.43	A	873	A	639	A	739	A	745	A	0.50	A	0.59	A
USGS	08188810	2020-03-20	11.48	A	10.51	A	11.03	A	0.24	A	938	A	354	A	750	A	754	A	0.52	A	0.67	A
USGS	08188810	2020-03-21	11.20	A	10.21	A	10.77	A	0.35	A	917	A	470	A	784	A	749	A	0.53	A	0.65	A
USGS	08188810	2020-03-22	11.55	A	11.01	A	11.24	A	0.47	A	1140	A	692	A	932	A	908	A	0.62	A	0.76	A
USGS	08188810	2020-03-23	11.90	A	11.43	A	11.66	A	0.69	A	1450	A	1060	A	1190	A	1200	A	0.79	A	0.94	A
USGS	08188810	2020-03-24	12.00	A	11.70	A	11.86	A	0.85	A	1560	A	1310	A	1400	A	1440	A	0.93	A	1.02	A
USGS	08188810	2020-03-25	11.75	A	11.47	A	11.60	A	0.91	A	1570	A	1380	A	1480	A	1480	A	0.98	A	1.05	A
USGS	08188810	2020-03-26	12.09	A	11.42	A	11.70	A	0.87	A	1590	A	1350	A	1470	A	1470	A	0.96	A	1.06	A
USGS	08188810	2020-03-27	12.14	A	11.75	A	11.98	A	0.80	A	1570	A	1260	A	1410	A	1420	A	0.91	A	1.02	A
USGS	08188810	2020-03-28	12.07	A	11.44	A	11.77	A	0.79	A	1480	A	1200	A	1340	A	1350	A	0.88	A	0.98	A
USGS	08188810	2020-03-29	11.69	A	11.22	A	11.43	A	0.62	A	1410	A	944	A	1230	A	1220	A	0.82	A	0.96	A
USGS	08188810	2020-03-30	11.66	A	11.33	A	11.50	A	0.63	A	1210	A	964	A	1090	A	1080	A	0.72	A	0.81	A
USGS	08188810	2020-03-31	11.43	A	10.48	A	11.01	A	0.60	A	1220	A	845	A	1000	A	1020	A	0.70	A	0.85	A
USGS	08188810	2020-04-01	11.33	A	10.87	A	11.11	A	0.43	A	1020	A	618	A	896	A	882	A	0.60	A	0.71	A
USGS	08188810	2020-04-02	11.66	A	11.12	A	11.43	A	0.49	A	1020	A	735	A	864	A	857	A	0.57	A	0.69	A
USGS	08188810	2020-04-03	11.63	A	11.43	A	11.54	A	0.51	A	981	A	766	A	878	A	878	A	0.58	A	0.66	A
USGS	08188810	2020-04-04	11.65	A	10.70	A	11.17	A	0.47	A	1120	A	669	A	905	A	886	A	0.60	A	0.77	A
USGS	08188810	2020-04-05	11.96	A	11.09	A	11.53	A	0.56	A	1280	A	823	A	1070	A	1030	A	0.68	A	0.83	A
USGS	08188810	2020-04-06	12.44	A	11.94	A	12.19	A	0.77	A	1830	A	1200	A	1500	A	1490	A	0.94	A	1.14	A
USGS	08188810	2020-04-07	12.96	A	12.44	A	12.71	A	1.09	A	2360	A	1760	A	2030	A	2050	A	1.25	A	1.41	A
USGS	08188810	2020-04-08	13.50	A	12.94	A	13.25	A	1.36	A	2650	A	2290	A	2460	A	2470	A	1.44	A	1.53	A
USGS	08188810	2020-04-09	13.90	A	13.44	A	13.64	A	1.49	A	3010	A	2580	A	2760	A	2780	A	1.58	A	1.70	A
USGS	08188810	2020-04-10	13.96	A	13.65	A	13.83	A	1.53	A	3070	A	2740	A	2850	A	2900	A	1.63	A	1.73	A
USGS	08188810	2020-04-11	13.91	A	13.71	A	13.81	A	1.38	A	2860	A	2440	A	2650	A	2660	A	1.50	A	1.60	A
USGS	08188810	2020-04-12	13.83	A	13.09	A	13.48	A	1.28	A	2510	A	2200	A	2380	A	2380	A	1.37	A	1.48	A
USGS	08188810	2020-04-13	13.29	A	12.56	A	12.84	A	1.19	A	2350	A	1950	A	2140	A	2150	A	1.29	A	1.41	A
USGS	08188810	2020-04-14	12.57	A	11.92	A	12.20	A	1.08	A	2100	A	1700	A	1870	A	1890	A	1.19	A	1.31	A
USGS	08188810	2020-04-15	11.98	A	11.72	A	11.87	A	0.88	A	1750	A	1370	A	1570	A	1550	A	1.00	A	1.14	A
USGS	08188810	2020-04-16	11.98	A	11.80	A	11.91	A	0.73	A	1480	A	1140	A	1310	A	1310	A	0.84	A	0.96	A
USGS	08188810	2020-04-17	11.85	A	11.63	A	11.75	A	0.71	A	1210	A	1090	A	1160	A	1140	A	0.74	A	0.80	A
USGS	08188810	2020-04-18	11.82	A	11.49	A	11.58	A	0.66	A	1310	A	986	A	1110	A	1120	A	0.74	A	0.87	A
USGS	08188810	2020-04-19	11.72	A	11.50	A	11.58	A	0.63	A	1190	A	945	A	1080	A	1070	A	0.70	A	0.79	A
USGS	08188810	2020-04-20	11.64	A	11.36	A	11.50	A	0.63	A	1200	A	941	A	1080	A	1080	A	0.72	A	0.80	A
USGS	08188810	2020-04-21	11.64	A	11.35	A	11.49	A	0.55	A	1210	A	838	A	986	A	1000	A	0.67	A	0.81	A
USGS	08188810	2020-04-22	11.96	A	11.47	A	11.69	A	0.40	A	1070	A	606	A	911	A	879	A	0.58	A	0.71	A
USGS	08188810	2020-04-23	11.73	A	11.20	A	11.52	A	0.54	A	1090	A	817	A	945	A	960	A	0.64	A	0.74	A
USGS	08188810	2020-04-24	11.66	A	11.33	A	11.51	A	0.46	A	1060	A	705	A	902	A	874	A	0.58	A	0.71	A
USGS	08188810	2020-04-25	11.50	A	10.98	A	11.22	A	0.52	A	1030	A	776	A	896	A	921	A	0.63	A	0.70	A
USGS	08188810	2020-04-26	11.60	A	11.08	A	11.30	A	0.45	A	1090	A	656	A	853	A	854	A	0.58	A	0.74	A
USGS	08188810	2020-04-27	11.92	A	11.21	A	11.58	A	0.46	A	909	A	704	A	802	A	787	A	0.52	A	0.61	A
USGS	08188810	2020-04-28	12.01	A	11.50	A	11.71	A	0.38	A	1020	A	594	A	788	A	787	A	0.52	A	0.67	A
USGS	08188810	2020-04-29	12.00	A	11.19	A	11.58	A	0.37	A	1140	A	563	A	820	A	824	A	0.55	A	0.77	A
USGS	08188810	2020-04-30	11.49	A	11.09	A	11.22	A	0.54	A	1000	A	792	A	853	A	878	A	0.60	A	0.69	A
USGS	08188810	2020-05-01	11.39	A	10.99	A	11.15	A	0.39	A	899	A	580	A	774	A	761	A	0.52	A	0.62	A
USGS	08188810	2020-05-02	11.42	A	11.10	A	11.27	A	0.43	A	886	A	632	A	744	A	746	A	0.50	A	0.60	A
USGS	08188810	2020-05-03	11.40	A	11.01	A	11.16	A	0.45	A	890	A	662	A	766	A	779	A	0.53	A	0.60	A
USGS	08188810	2020-05-04	11.25	A	10.64	A	11.02	A	0.14	A	924	A	195	A	747	A	731	A	0.50	A	0.64	A
USGS	08188810	2020-05-05	11.18	A	10.56	A	10.91	A	0.49	A	906	A	712	A	785	A	812	A	0.57	A	0.64	A
USGS	08188810	2020-05-06	11.19	A	10.39	A	10.72	A	0.36	A	957	A	527	A	748	A	754	A	0.53	A	0.69	A
USGS	08188810	2020-05-07	11.79	A	10.69	A	11.21	A	0.31	A	842	A	465	A	653	A	613	A	0.42	A	0.60	A
USGS	08188810	2020-05-08	11.73	A	10.92	A	11.32	A	0.34	A	940	A	505	A	697	A	734	A	0.50	A	0.65	A
USGS	08188810	2020-05-09	11.30	A	10.71	A	11.05	A	0.31	A	938	A	456	A	652	A	667	A	0.46	A	0.66	A
USGS	08188810	2020-05-10	11.44	A	10.94	A	11.16	A	-0.17	A	694	A	-249	A	416	A	372	A	0.25	A	0.48	A
USGS	08188810	2020-05-11	11.62	A	10.91	A	11.23	A	0.14	A	476	A	209	A	318	A	325	A	0.22	A	0.33	A
USGS	08188810	2020-05-12	11.69	A	11.16	A	11.51	A	0.09	A	562	A	142	A	342	A	344	A	0.23	A	0.38	A
USGS	08188810	2020-05-13	11.74	A	11.10	A	11.44	A	0.07	A	571	A	110	A	426	A	395	A	0.26	A	0.39	A
USGS	08188810	2020-05-14	11.62	A	11.21	A	11.43	A	0.30	A	850	A	455	A	652	A	658	A	0.44	A	0.59	A
USGS	08188810	2020-05-15	12.06	A	11.50	A	11.77	A	0.42	A	1340	A	639	A	1090	A	1000	A	0.65	A	0.86	A
USGS	08188810	2020-05-16	13.16	A	11.68	A	12.65	A	0.82	A	2390	A	1280	A	1920	A	1980	A	1.20	A	1.41	A
USGS	08188810	2020-05-17	13.36	A	13.09	A	13.20	A	1.37	A	2620	A	2330	A	2460	A	2490	A	1.46	A	1.53	A
USGS	08188810	2020-05-18	13.34	A	13.23	A	13.28	A	1.45	A	2710	A	2490	A	2590	A	2600	A	1.52	A	1.59	A
USGS	08188810	2020-05-19	13.40	A	13.26	A	13.34	A	1.48	A	2760	A	2560	A	2630	A	2640	A	1.53	A	1.61	A
USGS	08188810	2020-05-20	13.49	A	13.26	A	13.37	A	1.49	A	2810	A	2580	A	2660	A	2660	A	1.54	A	1.62	A
USGS	08188810	2020-05-21	13.57	A	13.29	A	13.40	A	1.42	A	2830	A	2470	A	2620	A	2640	A	1.53	A	1.65	A
USGS	08188810	2020-05-22	13.40	A	13.11	A	13.22	A	1.31	A	2630	A	2210	A	2420	A	2420	A	1.42	A	1.54	A
USGS	08188810	2020-05-23	13.14	A	12.82	A	12.95	A	1.15	A	2310	A	1910	A	2120	A	2110	A	1.26	A	1.36	A
USGS	08188810	2020-05-24	12.82	A	12.54	A	12.65	A	0.97	A	2090	A	1610	A	1870	A	1850	A	1.13	A	1.26	A
USGS	08188810	2020-05-25	12.64	A	12.10	A	12.30	A	0.97	A	1950	A	1550	A	1710	A	1720	A	1.08	A	1.22	A
USGS	08188810	2020-05-26	12.24	A	11.86	A	12.06	A	0.92	A	1790	A	1460	A	1620	A	1630	A	1.04	A	1.16	A
USGS	08188810	2020-05-27	12.24	A	11.89	A	12.08	A	0.83	A	1660	A	1310	A	1550	A	1500	A	0.95	A	1.05	A
USGS	08188810	2020-05-28	13.24	A	11.95	A	12.71	A	0.80	A	2430	A	1270	A	1920	A	1870	A	1.14	A	1.42	A
USGS	08188810	2020-05-29	13.80	A	13.17	A	13.45	A	1.38	A	2820	A	2360	A	2600	A	2630	A	1.52	A	1.59	A
USGS	08188810	2020-05-30	14.27	A	13.80	A	14.06	A	1.58	A	3330	A	2810	A	3060	A	3110	A	1.72	A	1.82	A
USGS	08188810	2020-05-31	14.37	A	14.20	A	14.28	A	1.65	A	3370	A	3040	A	3190	A	3230	A	1.76	A	1.84	A
USGS	08188810	2020-06-01	14.32	A	14.16	A	14.25	A	1.56	A	3200	A	2870	A	3090	A	3080	A	1.69	A	1.75	A
USGS	08188810	2020-06-02	14.18	A	14.00	A	14.12	A	1.60	A	3130	A	2900	A	2990	A	3000	A	1.65	A	1.73	A
USGS	08188810	2020-06-03	14.00	A	13.71	A	13.87	A	1.50	A	3000	A	2680	A	2830	A	2830	A	1.59	A	1.67	A
USGS	08188810	2020-06-04	13.72	A	13.39	A	13.54	A	1.39	A	2780	A	2420	A	2620	A	2600	A	1.49	A	1.59	A
USGS	08188810	2020-06-05	13.39	A	13.09	A	13.20	A	1.35	A	2560	A	2300	A	2440	A	2440	A	1.43	A	1.50	A
USGS	08188810	2020-06-06	13.09	A	12.88	A	12.97	A	1.28	A	2480	A	2160	A	2300	A	2320	A	1.38	A	1.48	A
USGS	08188810	2020-06-07	12.96	A	12.71	A	12.82	A	1.14	A	2330	A	1900	A	2120	A	2130	A	1.29	A	1.41	A
USGS	08188810	2020-06-08	12.98	A	12.68	A	12.82	A	1.00	A	2080	A	1680	A	1890	A	1880	A	1.14	A	1.27	A
USGS	08188810	2020-06-09	12.88	A	12.38	A	12.57	A	0.98	A	1850	A	1590	A	1720	A	1720	A	1.06	A	1.14	A
USGS	08188810	2020-06-10	12.38	A	11.84	A	12.04	A	0.90	A	1770	A	1400	A	1560	A	1570	A	1.00	A	1.12	A
USGS	08188810	2020-06-11	11.97	A	11.67	A	11.77	A	0.76	A	1560	A	1170	A	1380	A	1370	A	0.90	A	1.01	A
USGS	08188810	2020-06-12	11.73	A	11.38	A	11.51	A	0.74	A	1420	A	1120	A	1250	A	1270	A	0.84	A	0.94	A
USGS	08188810	2020-06-13	11.75	A	11.23	A	11.42	A	0.59	A	1250	A	889	A	1080	A	1080	A	0.72	A	0.83	A
USGS	08188810	2020-06-14	11.75	A	11.38	A	11.54	A	0.53	A	1080	A	812	A	961	A	959	A	0.64	A	0.71	A
USGS	08188810	2020-06-15	11.72	A	11.33	A	11.52	A	0.47	A	1020	A	717	A	881	A	869	A	0.58	A	0.69	A
USGS	08188810	2020-06-16	11.68	A	11.49	A	11.59	A	0.47	A	976	A	716	A	839	A	830	A	0.55	A	0.65	A
USGS	08188810	2020-06-17	11.56	A	11.37	A	11.47	A	0.50	A	999	A	755	A	834	A	857	A	0.57	A	0.67	A
USGS	08188810	2020-06-18	11.52	A	10.76	A	11.33	A	0.04	A	936	A	50.8	A	746	A	704	A	0.47	A	0.63	A
USGS	08188810	2020-06-19	11.64	A	11.15	A	11.42	A	0.41	A	869	A	622	A	739	A	741	A	0.50	A	0.59	A
USGS	08188810	2020-06-20	11.67	A	11.16	A	11.43	A	0.43	A	924	A	649	A	777	A	780	A	0.52	A	0.63	A
USGS	08188810	2020-06-21	11.79	A	11.26	A	11.51	A	0.37	A	941	A	559	A	788	A	799	A	0.53	A	0.63	A
USGS	08188810	2020-06-22	12.15	A	11.33	A	11.64	A	0.32	A	976	A	499	A	772	A	778	A	0.51	A	0.63	A
USGS	08188810	2020-06-23	11.72	A	10.83	A	11.36	A	0.09	A	1040	A	135	A	725	A	696	A	0.47	A	0.70	A
USGS	08188810	2020-06-24	11.48	A	10.90	A	11.21	A	0.47	A	980	A	695	A	765	A	812	A	0.55	A	0.68	A
USGS	08188810	2020-06-25	11.59	A	10.38	A	11.21	A	0.10	A	966	A	142	A	735	A	704	A	0.48	A	0.66	A
USGS	08188810	2020-06-26	11.53	A	11.09	A	11.28	A	0.46	A	945	A	679	A	782	A	813	A	0.55	A	0.65	A
USGS	08188810	2020-06-27	11.50	A	11.13	A	11.35	A	0.46	A	879	A	685	A	818	A	786	A	0.53	A	0.60	A
USGS	08188810	2020-06-28	12.05	A	11.42	A	11.73	A	0.54	A	1200	A	808	A	964	A	984	A	0.64	A	0.77	A
USGS	08188810	2020-06-29	12.10	A	11.83	A	11.97	A	0.59	A	1260	A	926	A	1050	A	1070	A	0.69	A	0.82	A
USGS	08188810	2020-06-30	11.99	A	11.63	A	11.76	A	0.57	A	1110	A	869	A	990	A	993	A	0.65	A	0.72	A
USGS	08188810	2020-07-01	11.68	A	11.40	A	11.58	A	0.51	A	1110	A	771	A	917	A	913	A	0.60	A	0.74	A
USGS	08188810	2020-07-02	11.60	A	10.62	A	11.34	A	-0.05	A	1060	A	-64.7	A	947	A	907	A	0.61	A	0.72	A
USGS	08188810	2020-07-03	11.58	A	10.63	A	11.29	A	0.13	A	1340	A	181	A	1100	A	1120	A	0.75	A	0.90	A
USGS	08188810	2020-07-04	11.43	A	10.61	A	11.15	A	0.19	A	1360	A	265	A	1080	A	1140	A	0.78	A	0.94	A
USGS	08188810	2020-07-05	11.20	A	10.55	A	10.92	A	0.29	A	1230	A	411	A	906	A	886	A	0.62	A	0.85	A
USGS	08188810	2020-07-06	11.34	A	10.49	A	10.99	A	0.21	A	1070	A	303	A	769	A	769	A	0.53	A	0.75	A
USGS	08188810	2020-07-07	11.32	A	10.46	A	10.85	A	0.13	A	1010	A	183	A	666	A	653	A	0.46	A	0.68	A
USGS	08188810	2020-07-08	11.23	A	10.45	A	10.96	A	0.12	A	817	A	175	A	672	A	672	A	0.47	A	0.57	A
USGS	08188810	2020-07-09	11.14	A	10.36	A	10.92	A	0.18	A	870	A	246	A	672	A	679	A	0.47	A	0.61	A
USGS	08188810	2020-07-10	11.13	A	10.37	A	10.81	A	-0.07	A	870	A	-103	A	617	A	632	A	0.44	A	0.61	A
USGS	08188810	2020-07-11	10.86	A	10.12	A	10.50	A	-0.12	A	849	A	-166	A	508	A	487	A	0.35	A	0.60	A
USGS	08188810	2020-07-12	10.61	A	9.93	A	10.27	A	0.00	A	687	A	5.83	A	381	A	348	A	0.25	A	0.50	A
USGS	08188810	2020-07-13	10.64	A	9.91	A	10.29	A	-0.02	A	639	A	-29.1	A	387	A	376	A	0.27	A	0.46	A
USGS	08188810	2020-07-14	10.77	A	9.93	A	10.46	A	-0.21	A	685	A	-287	A	428	A	464	A	0.33	A	0.50	A
USGS	08188810	2020-07-15	10.65	A	10.13	A	10.38	A	-0.19	A	684	A	-264	A	341	A	306	A	0.22	A	0.49	A
USGS	08188810	2020-07-16	10.66	A	9.89	A	10.32	A	-0.20	A	562	A	-268	A	266	A	285	A	0.21	A	0.40	A
USGS	08188810	2020-07-17	10.92	A	9.84	A	10.22	A	-0.06	A	655	A	-87.1	A	296	A	312	A	0.23	A	0.48	A
USGS	08188810	2020-07-18	10.76	A	9.84	A	10.33	A	-0.05	A	619	A	-70.9	A	315	A	300	A	0.22	A	0.46	A
USGS	08188810	2020-07-19	10.84	A	9.96	A	10.41	A	-0.04	A	582	A	-53.8	A	292	A	288	A	0.21	A	0.43	A
USGS	08188810	2020-07-20	10.98	A	10.01	A	10.53	A	-0.16	A	554	A	-218	A	271	A	244	A	0.17	A	0.40	A
USGS	08188810	2020-07-21	11.30	A	10.18	A	10.81	A	-0.11	A	580	A	-149	A	269	A	315	A	0.22	A	0.40	A
USGS	08188810	2020-07-22	11.30	A	10.41	A	10.87	A	-0.20	A	537	A	-283	A	198	A	154	A	0.11	A	0.37	A
USGS	08188810	2020-07-23	11.25	A	10.42	A	10.91	A	-0.24	A	530	A	-340	A	220	A	291	A	0.20	A	0.37	A
USGS	08188810	2020-07-24	11.17	A	10.56	A	10.91	A	-0.21	A	783	A	-303	A	142	A	108	A	0.08	A	0.54	A
USGS	08188810	2020-07-25	12.75	A	10.86	A	11.83	A	-0.21	A	364	A	-344	A	88.3	A	69.7	A	0.05	A	0.23	A
USGS	08188810	2020-07-26	13.10	A	12.17	A	12.58	A	-0.20	A	482	A	-318	A	204	A	178	A	0.11	A	0.30	A
USGS	08188810	2020-07-27	12.32	A	11.62	A	11.97	A	-0.10	A	749	A	-148	A	466	A	512	A	0.33	A	0.49	A
USGS	08188810	2020-07-28	11.82	A	11.25	A	11.55	A	0.23	A	736	A	359	A	605	A	603	A	0.40	A	0.49	A
USGS	08188810	2020-07-29	11.66	A	11.14	A	11.38	A	0.22	A	796	A	327	A	599	A	650	A	0.44	A	0.54	A
USGS	08188810	2020-07-30	11.33	A	10.59	A	11.17	A	-0.20	A	739	A	-289	A	504	A	467	A	0.32	A	0.51	A
USGS	08188810	2020-07-31	11.30	A	10.51	A	11.02	A	-0.27	A	748	A	-389	A	525	A	512	A	0.35	A	0.53	A
USGS	08188810	2020-08-01	11.39	A	10.21	A	10.84	A	-0.10	A	1020	A	-142	A	710	A	688	A	0.48	A	0.71	A
USGS	08188810	2020-08-02	11.18	A	10.66	A	10.90	A	0.51	A	1040	A	749	A	869	A	897	A	0.63	A	0.74	A
USGS	08188810	2020-08-03	11.13	A	10.62	A	10.87	A	0.46	A	977	A	665	A	823	A	825	A	0.58	A	0.69	A
USGS	08188810	2020-08-04	11.02	A	10.57	A	10.79	A	0.41	A	926	A	583	A	742	A	737	A	0.52	A	0.64	A
USGS	08188810	2020-08-05	10.89	A	10.56	A	10.76	A	0.36	A	815	A	516	A	641	A	669	A	0.47	A	0.58	A
USGS	08188810	2020-08-06	10.90	A	10.31	A	10.68	A	-0.20	A	661	A	-279	A	441	A	453	A	0.32	A	0.47	A
USGS	08188810	2020-08-07	10.89	A	10.31	A	10.68	A	-0.24	A	692	A	-330	A	300	A	306	A	0.22	A	0.48	A
USGS	08188810	2020-08-08	11.07	A	10.35	A	10.67	A	-0.12	A	505	A	-174	A	267	A	171	A	0.12	A	0.36	A
USGS	08188810	2020-08-09	11.02	A	10.45	A	10.85	A	0.02	A	712	A	21.9	A	429	A	515	A	0.36	A	0.50	A
USGS	08188810	2020-08-10	10.93	A	10.49	A	10.79	A	-0.28	A	665	A	-397	A	440	A	374	A	0.26	A	0.47	A
USGS	08188810	2020-08-11	11.00	A	10.47	A	10.83	A	-0.19	A	565	A	-271	A	380	A	427	A	0.30	A	0.40	A
USGS	08188810	2020-08-12	11.12	A	10.34	A	10.64	A	-0.27	A	745	A	-373	A	276	A	225	A	0.16	A	0.52	A
USGS	08188810	2020-08-13	10.76	A	10.12	A	10.50	A	-0.17	A	560	A	-233	A	212	A	216	A	0.15	A	0.40	A
USGS	08188810	2020-08-14	10.84	A	10.05	A	10.51	A	-0.21	A	546	A	-290	A	213	A	229	A	0.16	A	0.38	A
USGS	08188810	2020-08-15	10.77	A	10.04	A	10.44	A	-0.21	A	561	A	-291	A	169	A	175	A	0.13	A	0.40	A
USGS	08188810	2020-08-16	10.72	A	9.85	A	10.29	A	-0.12	A	482	A	-170	A	135	A	143	A	0.10	A	0.36	A
USGS	08188810	2020-08-17	10.55	A	9.62	A	10.17	A	-0.29	A	546	A	-393	A	123	A	137	A	0.10	A	0.39	A
USGS	08188810	2020-08-18	10.83	A	9.69	A	10.12	A	-0.25	A	397	A	-342	A	93.9	A	75.1	A	0.06	A	0.29	A
USGS	08188810	2020-08-19	10.88	A	9.85	A	10.28	A	-0.34	A	520	A	-477	A	133	A	87.2	A	0.06	A	0.37	A
USGS	08188810	2020-08-20	10.94	A	10.08	A	10.50	A	-0.17	A	485	A	-235	A	79.4	A	63.3	A	0.04	A	0.34	A
USGS	08188810	2020-08-21	10.87	A	10.14	A	10.66	A	-0.33	A	514	A	-457	A	113	A	111	A	0.08	A	0.36	A
USGS	08188810	2020-08-22	10.98	A	9.81	A	10.53	A	-0.23	A	505	A	-303	A	84.4	A	67.1	A	0.05	A	0.38	A
USGS	08188810	2020-08-23	10.91	A	10.23	A	10.66	A	-0.26	A	420	A	-365	A	105	A	128	A	0.09	A	0.29	A
USGS	08188810	2020-08-24	11.11	A	10.46	A	10.80	A	-0.21	A	520	A	-300	A	92.6	A	66.6	A	0.05	A	0.36	A
USGS	08188810	2020-08-25	11.23	A	10.63	A	10.89	A	-0.26	A	503	A	-374	A	82.4	A	106	A	0.07	A	0.35	A
USGS	08188810	2020-08-26	11.45	A	10.72	A	11.04	A	-0.23	A	733	A	-345	A	52.3	A	49.0	A	0.03	A	0.49	A
USGS	08188810	2020-08-27	12.46	A	11.13	A	11.94	A	-0.21	A	366	A	-328	A	105	A	64.4	A	0.04	A	0.23	A
USGS	08188810	2020-08-28	12.34	A	11.77	A	11.98	A	0.07	A	474	A	113	A	251	A	280	A	0.18	A	0.31	A
USGS	08188810	2020-08-29	11.87	A	11.01	A	11.53	A	-0.27	A	669	A	-391	A	191	A	183	A	0.12	A	0.45	A
USGS	08188810	2020-08-30	11.56	A	11.01	A	11.33	A	0.00	A	310	A	6.14	A	143	A	130	A	0.09	A	0.21	A
USGS	08188810	2020-08-31	11.72	A	11.18	A	11.49	A	-0.00	A	717	A	-3.13	A	224	A	291	A	0.19	A	0.47	A
USGS	08188810	2020-09-01	11.81	A	11.28	A	11.51	A	-0.15	A	463	A	-220	A	227	A	160	A	0.11	A	0.31	A
USGS	08188810	2020-09-02	11.51	A	10.90	A	11.27	A	-0.15	A	535	A	-221	A	293	A	287	A	0.19	A	0.36	A
USGS	08188810	2020-09-03	11.22	A	10.70	A	10.93	A	0.14	A	478	A	202	A	318	A	350	A	0.24	A	0.33	A
USGS	08188810	2020-09-04	11.09	A	10.57	A	10.78	A	-0.18	A	437	A	-248	A	250	A	240	A	0.17	A	0.31	A
USGS	08188810	2020-09-05	11.38	A	10.64	A	10.90	A	-0.17	A	464	A	-257	A	260	A	267	A	0.19	A	0.33	A
USGS	08188810	2020-09-06	10.93	A	10.49	A	10.75	A	-0.19	A	386	A	-271	A	242	A	235	A	0.17	A	0.27	A
USGS	08188810	2020-09-07	10.90	A	10.52	A	10.70	A	-0.14	A	440	A	-197	A	242	A	232	A	0.16	A	0.31	A
USGS	08188810	2020-09-08	11.35	A	10.51	A	11.02	A	-0.16	A	474	A	-227	A	276	A	273	A	0.19	A	0.33	A
